A	329245	b	2000	ABC	23.23
A	329345	b	2000	ABC	23.23
A	329245	b	2000	ABC	23.23
A	329445	b	2000	ABC	23.23
A	329545	b	2000	ABC	23.23
A	329245	b	2000	ABC	23.23
A	329845	b	2000	ABC	23.23
A	329245	b	2000	ABC	23.23
A	329245	b	2000	ABC	23.23
A	329845	b	2000	ABC	23.23
A	329245	b	2000	ABC	23.23
A	329245	b	2000	ABC	23.23
A	329945	b	2000	ABC	23.23
A	329245	b	2000	ABC	23.23
A	329245	b	2000	ABC	23.23
A	329945	b	2000	ABC	23.23
A	329245	b	2000	ABC	23.23
A	329245	b	2000	ABC	23.23
A	324245	b	2000	ABC	23.23
A	329245	b	2000	ABC	23.23
A	324245	b	2000	ABC	23.23
B	329246	c	2001	BCD	23.23
C	327247	d	2002	CDE	23.23
D	329248	e	2003	DEF	23.23
E	327249	f	2004	EFG	23.23
F	329250	g	2005	FGH	23.23
G	327251	h	2006	GHI	23.23
A	327245	b	2000	ABC	23.23
B	327246	c	2001	BCD	23.23
C	329247	d	2002	CDE	23.23
D	328248	e	2003	DEF	23.23
E	329249	f	2004	EFG	23.23
F	329250	g	2005	FGH	23.23
G	326251	h	2006	GHI	23.23
B	321246	c	2001	BCD	23.23
C	319247	d	2002	CDE	23.23
D	329248	e	2003	DEF	23.23
E	339249	f	2004	EFG	23.23
F	349250	g	2005	FGH	23.23
G	329251	h	2006	GHI	23.23
A	359245	b	2000	ABC	23.23
B	329246	c	2001	BCD	23.23
C	379247	d	2002	CDE	23.23
D	329248	e	2003	DEF	23.23
E	344449	f	2004	EFG	23.23
F	329250	g	2005	FGH	23.23
G	329251	h	2006	GHI	23.23
B	329246	c	2001	BCD	23.23
C	329247	d	2002	CDE	23.23
D	329248	e	2003	DEF	23.23
E	329249	f	2004	EFG	23.23
F	329250	g	2005	FGH	23.23
G	329251	h	2006	GHI	23.23
A	329245	b	2000	ABC	23.23
B	329246	c	2001	BCD	23.23
C	329247	d	2002	CDE	23.23
D	329248	e	2003	DEF	23.23
E	329249	f	2004	EFG	23.23
F	329250	g	2005	FGH	23.23
G	329251	h	2006	GHI	23.23
B	329246	c	2001	BCD	23.23
C	329247	d	2002	CDE	23.23
D	329248	e	2003	DEF	23.23
E	329249	f	2004	EFG	23.23
F	329250	g	2005	FGH	23.23
G	329251	h	2006	GHI	23.23
A	329245	b	2000	ABC	23.23
B	329246	c	2001	BCD	23.23
C	329247	d	2002	CDE	23.23
D	329248	e	2003	DEF	23.23
E	329249	f	2004	EFG	23.23
F	329250	g	2005	FGH	23.23
G	329251	h	2006	GHI	23.23
B	329246	c	2001	BCD	23.23
C	329247	d	2002	CDE	23.23
D	329248	e	2003	DEF	23.23
E	329249	f	2004	EFG	23.23
F	329250	g	2005	FGH	23.23
G	329251	h	2006	GHI	23.23
A	329245	b	2000	ABC	23.23
B	329246	c	2001	BCD	23.23
C	329247	d	2002	CDE	23.23
D	329248	e	2003	DEF	23.23
E	329249	f	2004	EFG	23.23
F	329250	g	2005	FGH	23.23
G	329251	h	2006	GHI	23.23
B	329246	c	2001	BCD	23.23
C	329247	d	2002	CDE	23.23
D	329248	e	2003	DEF	23.23
E	329249	f	2004	EFG	23.23
F	329250	g	2005	FGH	23.23
G	329251	h	2006	GHI	23.23
A	329245	b	2000	ABC	23.23
B	329246	c	2001	BCD	23.23
